"PC1","PC2","track_id","genre"
0.00725713164088045,0.00175078001777025,"TRAQVCT12903CD7F32","Country"
0.00841722077206994,0.00933457019757824,"TRARBVD128F4239284","Country"
0.00875512154307995,-0.00177234180656353,"TRARGBM128F428F65E","Latin"
0.0070632950348218,0.00507578632132379,"TRARKDH128F4270965","International"
0.00908193131741241,0.00642593307380736,"TRARMYQ128F149F18A","Country"
0.00681717371574155,-0.00202459232102708,"TRARTCZ128F427A176","Blues"
0.00984347077019425,-0.00233762815226529,"TRASDON128F42AD04D","Latin"
0.00792484088423835,0.0057134554202499,"TRASHBA128F424942D","Religious"
0.0040771551923797,0.0203809363788332,"TRASMER128F4272C1D","Latin"
0.00835282456754636,0.00646616722608406,"TRASOEA128F934BF50","Latin"
0.00850771895832744,-0.000861306364283527,"TRASOQY128F92FEC9F","Latin"
0.00951673193541767,-0.000988913886380781,"TRASPQA128F4273D22","Latin"
0.010584687053005,-0.00288616489729328,"TRASVHD128F1465963","Electronic"
0.0111930498261195,-0.00242332005956997,"TRASVWF12903CF0A99","Religious"
0.00850600802627938,0.00291853342421736,"TRASZIA128F4252D8E","International"
0.0146117991543015,-0.00118602682445203,"TRATAFP128F423F8DD","Electronic"
0.00967275886305463,0.0141091718716792,"TRATBNG128F92CADA8","Latin"
0.00839932568492763,0.001701921531361,"TRATBNY128F1485A4A","Religious"
0.00869337499545298,0.010326463778943,"TRATIIV128F145C91D","Country"
0.011679804474862,0.00890625924951003,"TRATNJH128F1452449","International"
0.0159781811963211,0.00268477145899011,"TRATOHB128F930270D","Latin"
0.00469097586101981,0.0152178094657641,"TRATPGP128F14700F8","International"
0.00801021841655258,0.0148486439239293,"TRATQII12903CC785F","Electronic"
0.00941642247666,0.0020130684143484,"TRATTNI128E0799697","Country"
0.00853622959063513,0.00121754154936479,"TRAUDHC12903CE6B13","Blues"
0.00779730264272955,0.0123180338043163,"TRAUFLO12903CCE816","Latin"
0.0124887967490575,0.00138184558773196,"TRAUFZP12903CF266F","Country"
0.0146629803390201,-0.0129081121619946,"TRAUGHD128F42A8B9B","Electronic"
0.021897677805272,-0.0211217727617248,"TRAUGTI128F4273726","Electronic"
0.00876036546352624,0.0117391333676711,"TRAUNOS12903CB782D","Electronic"
0.0095443764843401,-0.00316453584044164,"TRAUQLK128F4275BE3","Electronic"
0.00780477017872903,0.013191351351756,"TRAUSMF12903CE71E5","Blues"
0.00825508215244939,0.00111143706240918,"TRAUTAI128F4275F53","Latin"
0.0020166421038129,0.016956802560857,"TRAUUQO128F4297426","Country"
0.00768211495762897,0.0142591593780726,"TRAVJRC128F425D474","Country"
0.00868174466747594,0.00014957582231554,"TRAVLNW128F4272F05","Latin"
0.0120969501090301,-0.00119965255713849,"TRAVMUT128F92F9857","Latin"
0.00971795355222268,0.00761553579705754,"TRAVTNF128F428C4EA","Electronic"
0.00911314605358301,0.0021452606113001,"TRAVXIG128F4266779","International"
0.0112945618721966,0.00078354916155984,"TRAVYXU128F92E0FE8","Electronic"
0.0158734830836374,-0.00756507105198446,"TRAWCRK128F427CA9F","Electronic"
0.00787650082006684,0.0127402879958158,"TRAWGXD128F428A36B","Country"
0.0101269470507664,0.00447986278895564,"TRAWHWM128F14A3AA7","Country"
0.00604447362281055,0.00324954652969523,"TRAWMRE128F92F6D21","Country"
0.00899988045064319,0.00400974241318205,"TRAWRWK128F4260B37","Latin"
0.0165200994361389,-0.0169585999521889,"TRAWUUX128F426731A","Latin"
0.00877645535363663,0.0231896621667406,"TRAWVUW128F932F914","International"
0.0087991036579704,-0.000257031009271485,"TRAWZLK128F930EC02","Latin"
0.0133565856598908,0.00127500217617211,"TRAXGOK128F14AA743","Latin"
0.0421857240972228,-0.0675820174369828,"TRAXIQA128F422C8C7","Electronic"
0.00710881760662087,0.0187117055747875,"TRAXIXV128F932E2C2","International"
0.00923820217069549,0.00698320048567791,"TRAXKNA128F14ACB56","International"
0.00842142810214839,0.00153952005361411,"TRAXQPD128F424BCB9","International"
0.0160560718962929,-0.00838096804782055,"TRAYCUH128F9303485","Electronic"
0.00806805975222714,0.0104017987035675,"TRAYDYV128F42906E1","Country"
0.00953335934467637,-0.00346676191840445,"TRAYGYF128F930CA01","International"
0.00791776527361713,0.00827532800266555,"TRAYIUY128F4289952","Religious"
0.00961361566247359,-0.00373577450691588,"TRAYKVH128F42AC993","Electronic"
0.00603562700825359,0.00456273434319529,"TRAYTMR128F92FF07C","Latin"
0.00807843033177545,0.00303658093429293,"TRAYWSQ128F933F63A","Electronic"
0.0192670177093487,-0.0209641426345492,"TRAYYGS128F1495E48","Latin"
0.00706587018784676,0.000699199982900792,"TRAZAAA128F149040E","Latin"
0.0101124072964667,0.00103108649168565,"TRAZCYR12903C98F1D","Electronic"
0.00828508371354496,0.00352682145454782,"TRAZJRY128F92E9CD6","Religious"
0.00727104870817773,-0.00488282640066733,"TRAZKIS12903CEED76","International"
0.00820953551009749,0.0172826852884021,"TRAZWWP128F147EB03","Latin"
0.00505590501329091,0.00424943596349726,"TRBBCZA128F146587F","Country"
0.00662228513898686,0.00236233795019125,"TRBBEEP128F147F1BF","Latin"
0.00777468805832809,0.00704939994882649,"TRBBNGV128F147EAFC","Latin"
0.00733044614205784,0.00360084433306052,"TRBBTFO128EF345397","Country"
0.00932913286813019,0.00719120182379137,"TRBBVBM128F92D07F1","International"
0.00670480927568195,0.00175539995266382,"TRBBXPL128F9321D39","International"
0.00457858256543828,0.00781985817554065,"TRBBYFJ128F42A22D4","Country"
0.00543180826555814,0.00224152927508394,"TRBBZWC128F93172DA","Electronic"
0.00762467862860618,0.000397794035096407,"TRBCSSP128F933B1D2","Latin"
0.00787663269528229,0.0106655586387974,"TRBCWLD128F932AC6A","Religious"
0.00823282533231935,0.00757198889239456,"TRBCYFQ128F92F67DD","Electronic"
0.00646886728785428,0.0163116823224522,"TRBDBDU128F424A04C","Latin"
0.0109700246096403,-0.00522557524315375,"TRBDGEW128F93333E0","Blues"
0.00807576277217843,-0.000910251458214072,"TRBDXIX128F93256CB","Electronic"
0.000471539415523799,0.000938873566605385,"TRBDXOD128F422C47B","Latin"
0.00962555899375644,-0.00216707440937226,"TRBDYAC128F4249498","Religious"
0.0100160268753288,0.00294826944338844,"TRBEBYV128F14A0B65","Electronic"
0.00852281641768448,0.00194395399446365,"TRBEODT128F424AE26","Blues"
0.00692853134147143,0.00404601656104453,"TRBEORW128F42A3A56","Latin"
0.00708260564864638,0.0185145803368995,"TRBERHS128F92FF079","Latin"
0.00853565132977766,0.000814923983362917,"TRBFANX128F42934C3","Electronic"
0.00858917629788794,0.00026384973005566,"TRBFFKC128F92F67B0","Religious"
0.01354702269659,-0.00556263918114508,"TRBFJPO128F4295BE3","Latin"
0.00893293736489624,0.00372373544942926,"TRBFWFX128E079531B","Electronic"
0.00607213262477221,0.0147750612438305,"TRBFWGM128F4243B40","International"
0.0100307405913271,0.000470188697728604,"TRBGAWQ128F9305F25","Religious"
0.00937911022142268,-2.69365486717871e-05,"TRBGBLR128F4298AA9","Religious"
0.00768263084756807,0.0155999983363295,"TRBGFAX128F4275F56","Latin"
0.00772938824633921,-0.000242618628635189,"TRBGICJ128F427BA9A","International"
0.00804558402136785,0.00232634807634325,"TRBGMAW128F4231326","Country"
0.0131586848731705,0.00620231151968134,"TRBGSCR128F92FE2AE","Electronic"
0.00659757403593756,0.00163883289563035,"TRBGTAB12903CF8B83","Latin"
0.0113976813742062,0.000901531403973893,"TRBGWRL128F9301CB9","Religious"
0.0102460694199315,0.00428144598537012,"TRBHEMP128F932DA55","Electronic"
0.014562735172863,-0.00296806329517325,"TRBHLDJ12903CDFB0E","Latin"
0.00886485341411154,-0.00251409802311507,"TRBHQUM128F9309DE1","Electronic"
0.0106509902737914,-0.00315648973390781,"TRBHSJB128F42689BA","Religious"
0.00716668452716218,0.013237670280769,"TRBHTJJ128F4271122","International"
0.00883465794976054,0.00493262129522614,"TRBIAVI128F424A89C","Electronic"
0.00792421587990138,0.0160001464805285,"TRBIELT128F93381E6","Latin"
0.0113932340182008,-0.00994290205005619,"TRBIISJ128F14AE61C","Religious"
